Factorial,DataType,Before,After,Size,Duration
17197,List,1678487621,1678487621,7016376,0.112390041
17198,Array,1678487621,1678487621,137592,0.007040024
17198,List,1678487621,1678487621,7016784,0.129620075
17199,Array,1678487621,1678487621,137600,0.002369881
17199,List,1678487621,1678487621,7017192,0.123130083
17200,Array,1678487621,1678487621,137608,0.008189917
17200,List,1678487621,1678487621,7017600,0.137500048
17201,Array,1678487621,1678487621,137616,0.002350092
17201,List,1678487621,1678487621,7018008,0.125319958
17202,Array,1678487621,1678487622,137624,0.012650013
17202,List,1678487622,1678487622,7018416,0.106240034
17203,Array,1678487622,1678487622,137632,0.002629995
17203,List,1678487622,1678487622,7018824,0.115800142
17204,Array,1678487622,1678487622,137640,0.002359867
17204,List,1678487622,1678487622,7019232,0.122839928
17205,Array,1678487622,1678487622,137648,0.00387001
17205,List,1678487622,1678487622,7019640,0.121380091
17206,Array,1678487622,1678487622,137656,0.004770041
17206,List,1678487622,1678487622,7020048,0.119590044
17207,Array,1678487622,1678487622,137664,0.007679939
17207,List,1678487622,1678487622,7020456,0.120049953
17208,Array,1678487622,1678487622,137672,0.002369881
17208,List,1678487622,1678487622,7020864,0.119050026
17209,Array,1678487622,1678487622,137680,0.002729893
17209,List,1678487622,1678487622,7021272,0.117880106
17210,Array,1678487622,1678487622,137688,0.002379894
17210,List,1678487622,1678487623,7021680,0.115780115
17211,Array,1678487623,1678487623,137696,0.002320051
17211,List,1678487623,1678487623,7022088,0.123480082
17212,Array,1678487623,1678487623,137704,0.003759861
17212,List,1678487623,1678487623,7022496,0.119070053
17213,Array,1678487623,1678487623,137712,0.002429962
17213,List,1678487623,1678487623,7022904,0.121399879
17214,Array,1678487623,1678487623,137720,0.006099939
17214,List,1678487623,1678487623,7023312,0.121700048
17215,Array,1678487623,1678487623,137728,0.002349854
17215,List,1678487623,1678487623,7023720,0.109630108
17216,Array,1678487623,1678487623,137736,0.013729811
17216,List,1678487623,1678487623,7024128,0.112590075
17217,Array,1678487623,1678487623,137744,0.002359867
17217,List,1678487623,1678487623,7024536,0.115130186
17218,Array,1678487623,1678487623,137752,0.002370119
17218,List,1678487623,1678487624,7024944,0.124850035
17219,Array,1678487624,1678487624,137760,0.004199982
17219,List,1678487624,1678487624,7025352,0.118109941
17220,Array,1678487624,1678487624,137768,0.0025599
17220,List,1678487624,1678487624,7025760,0.116509914
17221,Array,1678487624,1678487624,137776,0.005290031
17221,List,1678487624,1678487624,7026168,0.119179964
17222,Array,1678487624,1678487624,137784,0.00233984
17222,List,1678487624,1678487624,7026576,0.117490053
17223,Array,1678487624,1678487624,137792,0.012079954
17223,List,1678487624,1678487624,7026984,0.112360001
17224,Array,1678487624,1678487624,137800,0.0025599
17224,List,1678487624,1678487624,7027392,0.116780043
17225,Array,1678487624,1678487624,137808,0.002379894
17225,List,1678487624,1678487624,7027800,0.126349926
17226,Array,1678487624,1678487624,137816,0.003910065
17226,List,1678487624,1678487625,7028208,0.118629932
17227,Array,1678487625,1678487625,137824,0.002549887
17227,List,1678487625,1678487625,7028616,0.114010096
17228,Array,1678487625,1678487625,137832,0.005130053
17228,List,1678487625,1678487625,7029024,0.116369963
17229,Array,1678487625,1678487625,137840,0.002399921
17229,List,1678487625,1678487625,7029432,0.112989902
17230,Array,1678487625,1678487625,137848,0.005359888
17230,List,1678487625,1678487625,7029840,0.116950035
17231,Array,1678487625,1678487625,137856,0.004770041
17231,List,1678487625,1678487625,7030248,0.115219831
17232,Array,1678487625,1678487625,137864,0.010360003
17232,List,1678487625,1678487625,7030656,0.114850044
17233,Array,1678487625,1678487625,137872,0.002379894
17233,List,1678487625,1678487625,7031064,0.113820076
17234,Array,1678487625,1678487625,137880,0.003259897
17234,List,1678487625,1678487626,7031472,0.126719952
17235,Array,1678487626,1678487626,137888,0.003999949
17235,List,1678487626,1678487626,7031880,0.11590004
17236,Array,1678487626,1678487626,137896,0.00252986
17236,List,1678487626,1678487626,7032288,0.113199949
17237,Array,1678487626,1678487626,137904,0.002609968
17237,List,1678487626,1678487626,7032696,0.118640184
17238,Array,1678487626,1678487626,137912,0.002360106
17238,List,1678487626,1678487626,7033104,0.111619949
17239,Array,1678487626,1678487626,137920,0.005599976
17239,List,1678487626,1678487626,7033512,0.124350071
17240,Array,1678487626,1678487626,137928,0.00240016
17240,List,1678487626,1678487626,7033920,0.115669966
17241,Array,1678487626,1678487626,137936,0.002389908
17241,List,1678487626,1678487626,7034328,0.127579927
17242,Array,1678487626,1678487626,137944,0.003989935
17242,List,1678487626,1678487626,7034736,0.117730141
17243,Array,1678487626,1678487626,137952,0.002629995
17243,List,1678487626,1678487627,7035144,0.112030029
17244,Array,1678487627,1678487627,137960,0.005700111
17244,List,1678487627,1678487627,7035552,0.116269827
17245,Array,1678487627,1678487627,137968,0.002629995
17245,List,1678487627,1678487627,7035960,0.112159967
17246,Array,1678487627,1678487627,137976,0.005739927
17246,List,1678487627,1678487627,7036368,0.115509987
17247,Array,1678487627,1678487627,137984,0.002589941
17247,List,1678487627,1678487627,7036776,0.116860151
17248,Array,1678487627,1678487627,137992,0.018450022
17248,List,1678487627,1678487627,7037184,0.112349987
17249,Array,1678487627,1678487627,138000,0.002350092
17249,List,1678487627,1678487627,7037592,0.114749908
17250,Array,1678487627,1678487627,138008,0.002429962
17250,List,1678487627,1678487627,7038000,0.12774992
17251,Array,1678487627,1678487627,138016,0.003740072
17251,List,1678487627,1678487628,7038408,0.119029999
17252,Array,1678487628,1678487628,138024,0.002410173
17252,List,1678487628,1678487628,7038816,0.11255002
17253,Array,1678487628,1678487628,138032,0.005750179
17253,List,1678487628,1678487628,7039224,0.11439991
17254,Array,1678487628,1678487628,138040,0.002589941
17254,List,1678487628,1678487628,7039632,0.110830069
17255,Array,1678487628,1678487628,138048,0.005730152
17255,List,1678487628,1678487628,7040040,0.118489981
17256,Array,1678487628,1678487628,138056,0.002569914
17256,List,1678487628,1678487628,7040448,0.115509987
17257,Array,1678487628,1678487628,138064,0.005569935
17257,List,1678487628,1678487628,7040856,0.119979858
17258,Array,1678487628,1678487628,138072,0.002420187
17258,List,1678487628,1678487628,7041264,0.114160061
17259,Array,1678487628,1678487628,138080,0.002550125
17259,List,1678487628,1678487629,7041672,0.118290186
17260,Array,1678487629,1678487629,138088,0.003829956
17260,List,1678487629,1678487629,7042080,0.117229939
17261,Array,1678487629,1678487629,138096,0.002629995
17261,List,1678487629,1678487629,7042488,0.116739988
17262,Array,1678487629,1678487629,138104,0.004979849
17262,List,1678487629,1678487629,7042896,0.115580082
17263,Array,1678487629,1678487629,138112,0.002389908
17263,List,1678487629,1678487629,7043304,0.113049984
17264,Array,1678487629,1678487629,138120,0.005460024
17264,List,1678487629,1678487629,7043712,0.122459888
17265,Array,1678487629,1678487629,138128,0.002569914
17265,List,1678487629,1678487629,7044120,0.122790098
17266,Array,1678487629,1678487629,138136,0.011800051
17266,List,1678487629,1678487629,7044528,0.106490135
17267,Array,1678487629,1678487629,138144,0.002399921
17267,List,1678487629,1678487630,7044936,0.117929935
17268,Array,1678487630,1678487630,138152,0.002569914
17268,List,1678487630,1678487630,7045344,0.127589941
17269,Array,1678487630,1678487630,138160,0.004009962
17269,List,1678487630,1678487630,7045752,0.120730162
17270,Array,1678487630,1678487630,138168,0.002359867
17270,List,1678487630,1678487630,7046160,0.116529942
17271,Array,1678487630,1678487630,138176,0.006570101
17271,List,1678487630,1678487630,7046568,0.120810032
17272,Array,1678487630,1678487630,138184,0.002409935
17272,List,1678487630,1678487630,7046976,0.113720179
17273,Array,1678487630,1678487630,138192,0.00248003
17273,List,1678487630,1678487630,7047384,0.161960125
17274,Array,1678487630,1678487630,138200,0.007189989
17274,List,1678487630,1678487630,7047792,0.176160097
17275,Array,1678487630,1678487630,138208,0.005789995
17275,List,1678487630,1678487631,7048200,0.177339792
17276,Array,1678487631,1678487631,138216,0.005460024
17276,List,1678487631,1678487631,7048608,0.187979937
17277,Array,1678487631,1678487631,138224,0.005490065
17277,List,1678487631,1678487631,7049016,0.179239988
17278,Array,1678487631,1678487631,138232,0.005520105
17278,List,1678487631,1678487631,7049424,0.187370062
17279,Array,1678487631,1678487631,138240,0.005460024
17279,List,1678487631,1678487631,7049832,0.191610098
17280,Array,1678487631,1678487631,138248,0.01410985
17280,List,1678487631,1678487632,7050240,0.167360067
17281,Array,1678487632,1678487632,138256,0.005690098
17281,List,1678487632,1678487632,7050648,0.201450109
17282,Array,1678487632,1678487632,138264,0.005470037
17282,List,1678487632,1678487632,7051056,0.178240061
17283,Array,1678487632,1678487632,138272,0.005649805
17283,List,1678487632,1678487632,7051464,0.178489923
17284,Array,1678487632,1678487632,138280,0.004800081
17284,List,1678487632,1678487632,7051872,0.183059931
17285,Array,1678487632,1678487632,138288,0.005480051
17285,List,1678487632,1678487633,7052280,0.184319973
17286,Array,1678487633,1678487633,138296,0.004930019
17286,List,1678487633,1678487633,7052688,0.181139946
17287,Array,1678487633,1678487633,138304,0.023339987
17287,List,1678487633,1678487633,7053096,0.151089907
17288,Array,1678487633,1678487633,138312,0.007270098
17288,List,1678487633,1678487633,7053504,0.169539928
17289,Array,1678487633,1678487633,138320,0.004939795
17289,List,1678487633,1678487633,7053912,0.174649954
17290,Array,1678487633,1678487633,138328,0.004909992
17290,List,1678487633,1678487633,7054320,0.163120031
17291,Array,1678487633,1678487633,138336,0.00500989
17291,List,1678487633,1678487634,7054728,0.186280012
17292,Array,1678487634,1678487634,138344,0.005219936
17292,List,1678487634,1678487634,7055136,0.174030066
17293,Array,1678487634,1678487634,138352,0.008030176
17293,List,1678487634,1678487634,7055544,0.17674017
17294,Array,1678487634,1678487634,138360,0.004899979
17294,List,1678487634,1678487634,7055952,0.161780119
17295,Array,1678487634,1678487634,138368,0.002379894
17295,List,1678487634,1678487634,7056360,0.141690016
17296,Array,1678487634,1678487634,138376,0.002470016
17296,List,1678487634,1678487634,7056768,0.122370005
17297,Array,1678487634,1678487634,138384,0.004000187
17297,List,1678487634,1678487635,7057176,0.121599913
17298,Array,1678487635,1678487635,138392,0.002429962
17298,List,1678487635,1678487635,7057584,0.113029957
17299,Array,1678487635,1678487635,138400,0.00541997
17299,List,1678487635,1678487635,7057992,0.134459972
17300,Array,1678487635,1678487635,138408,0.002409935
17300,List,1678487635,1678487635,7058400,0.118880033
17301,Array,1678487635,1678487635,138416,0.007599831
17301,List,1678487635,1678487635,7058808,0.122469902
17302,Array,1678487635,1678487635,138424,0.003350019
17302,List,1678487635,1678487635,7059216,0.120229959
17303,Array,1678487635,1678487635,138432,0.002380133
17303,List,1678487635,1678487635,7059624,0.127560139
17304,Array,1678487635,1678487635,138440,0.006210089
17304,List,1678487635,1678487635,7060032,0.12067008
17305,Array,1678487635,1678487635,138448,0.002449989
17305,List,1678487635,1678487636,7060440,0.119630098
17306,Array,1678487636,1678487636,138456,0.006459951
17306,List,1678487636,1678487636,7060848,0.11887002
17307,Array,1678487636,1678487636,138464,0.002409935
17307,List,1678487636,1678487636,7061256,0.113689899
17308,Array,1678487636,1678487636,138472,0.012069941
17308,List,1678487636,1678487636,7061664,0.12270999
17309,Array,1678487636,1678487636,138480,0.002379894
17309,List,1678487636,1678487636,7062072,0.118900061
17310,Array,1678487636,1678487636,138488,0.002399921
17310,List,1678487636,1678487636,7062480,0.112440109
17311,Array,1678487636,1678487636,138496,0.003909826
17311,List,1678487636,1678487636,7062888,0.119490147
17312,Array,1678487636,1678487636,138504,0.00240016
17312,List,1678487636,1678487636,7063296,0.123749971
17313,Array,1678487636,1678487636,138512,0.008339882
17313,List,1678487636,1678487637,7063704,0.118279934
17314,Array,1678487637,1678487637,138520,0.002390146
17314,List,1678487637,1678487637,7064112,0.113130093
17315,Array,1678487637,1678487637,138528,0.002539873
17315,List,1678487637,1678487637,7064520,0.121320009
17316,Array,1678487637,1678487637,138536,0.00267005
17316,List,1678487637,1678487637,7064928,0.121729851
17317,Array,1678487637,1678487637,138544,0.002360106
17317,List,1678487637,1678487637,7065336,0.134259939
17318,Array,1678487637,1678487637,138552,0.003969908
17318,List,1678487637,1678487637,7065744,0.119970083
17319,Array,1678487637,1678487637,138560,0.002390146
17319,List,1678487637,1678487637,7066152,0.116919994
17320,Array,1678487637,1678487637,138568,0.005519867
17320,List,1678487637,1678487637,7066560,0.129889965
17321,Array,1678487637,1678487637,138576,0.002429962
17321,List,1678487637,1678487638,7066968,0.118629932
17322,Array,1678487638,1678487638,138584,0.00240016
17322,List,1678487638,1678487638,7067376,0.118209839
17323,Array,1678487638,1678487638,138592,0.004240036
17323,List,1678487638,1678487638,7067784,0.121700048
17324,Array,1678487638,1678487638,138600,0.002360106
17324,List,1678487638,1678487638,7068192,0.124239922
17325,Array,1678487638,1678487638,138608,0.002940178
17325,List,1678487638,1678487638,7068600,0.126430035
17326,Array,1678487638,1678487638,138616,0.002590179
17326,List,1678487638,1678487638,7069008,0.112659931
17327,Array,1678487638,1678487638,138624,0.018479824
17327,List,1678487638,1678487638,7069416,0.120520115
17328,Array,1678487638,1678487638,138632,0.002629995
17328,List,1678487638,1678487638,7069824,0.124889851
17329,Array,1678487638,1678487638,138640,0.002650023
17329,List,1678487638,1678487639,7070232,0.1322999
17330,Array,1678487639,1678487639,138648,0.00428009
17330,List,1678487639,1678487639,7070640,0.121039867
17331,Array,1678487639,1678487639,138656,0.002409935
17331,List,1678487639,1678487639,7071048,0.112360001
17332,Array,1678487639,1678487639,138664,0.00364995
17332,List,1678487639,1678487639,7071456,0.12706995
17333,Array,1678487639,1678487639,138672,0.002389908
17333,List,1678487639,1678487639,7071864,0.128809929
17334,Array,1678487639,1678487639,138680,0.002530098
17334,List,1678487639,1678487639,7072272,0.118069887
17335,Array,1678487639,1678487639,138688,0.004199982
17335,List,1678487639,1678487639,7072680,0.124490023
17336,Array,1678487639,1678487639,138696,0.002679825
17336,List,1678487639,1678487639,7073088,0.130079985
17337,Array,1678487639,1678487639,138704,0.006520033
17337,List,1678487639,1678487640,7073496,0.125779867
17338,Array,1678487640,1678487640,138712,0.002380133
17338,List,1678487640,1678487640,7073904,0.112299919
17339,Array,1678487640,1678487640,138720,0.01831007
17339,List,1678487640,1678487640,7074312,0.118920088
17340,Array,1678487640,1678487640,138728,0.002359867
17340,List,1678487640,1678487640,7074720,0.118390083
17341,Array,1678487640,1678487640,138736,0.002359867
17341,List,1678487640,1678487640,7075128,0.126110077
17342,Array,1678487640,1678487640,138744,0.004019976
17342,List,1678487640,1678487640,7075536,0.119029999
17343,Array,1678487640,1678487640,138752,0.002599955
